Year,cluster,Australian_Citizens,Age - Baby Boomers,Age - Gen X,Age - Gen Y,Age - Gen Z,Age - Greatest Gen,Age - Silent Gen,Age - Gen Alpha,Language - Arabic,Language - Chinese,Language - East Asian,Language - English Only,Language - European,Language - Greek,Language - Indigenous,Language - Indonesian,Language - Italian,Language - Pacific,Language - Philippinnes,Language - South Asian,Language - Western Asian,Religion - Anglican-Uniting-Presbyterian,Religion - Buddhism,Religion - Catholic,Religion - Christian Orthodox,Religion - Hinduism,Religion - Islam,Religion - Judaism,Religion - No Religion-Secular,Religion - Not Stated,Religion - Other,Religion - Other Christianity,Income - 1 to 999,Income - 1000 to 1999,Income - 2000 or more,Income - Negative,Income - Not Stated,Household - Flat,Household - Other,Household - Owned outright,Household - Owned with a mortgage,Household - Rented,Household - Social or community,Household - Standalone,Household - Tenure other or not stated,Household - Semi detached,Education - Bachelor,Education - Diploma or Certificate,Education - Graduate Diploma or Certificate,Education - Inadequately Described,Education - Not Stated,Education - Postgraduate,Relationship - Child under 15,Relationship - De Facto,Relationship - Group Household,Relationship - Living Alone,Relationship - Married,Relationship - Non-dependent Child,Relationship - Other Relationship,Relationship - Single Parent,Relationship - Unrelated in family household,Relationship - Visitor
2006,2,86.63578531444642,26.037085741329985,22.03028303138188,22.31215169682906,13.6900853040831,0.4544092336061077,12.16782747253287,NA,1.0590376827039105,1.8523820280410275,1.240448019309741,80.30608940706384,3.325570034929279,1.011809316943665,0.02748496950503687,0.13271949704890273,1.5445471902937522,0.2130124877776137,0.5277781796048173,0.7603274097315867,0.5766279837048626,26.678035219090773,1.8808982248016517,26.083038230003186,0.1820536902594599,0.740376049288668,1.6940118134595097,0.3024107011705995,19.381739181858475,10.724666526348186,1.2248245436099028,11.107945820109588,67.11635668831926,14.829428919207798,2.7514215432700313,7.275201019906645,8.02759182929627,6.33842593857899,0.74444049668844,32.91244180855813,40.811673818178505,18.832390426995364,3.9211693860632066,84.41243725345504,3.5223245602047975,NA,14.433605495909442,10.722497980383185,1.8535239921198698,2.137285229047454,15.378084446369822,2.687351718370597,21.38584154029091,6.3047217874534285,2.0263021613459014,8.007976472500415,40.59916712542661,7.1560431011061585,1.964297311808396,4.603456290066405,0.7861711673879314,1.6658001515863006
2006,0,82.20072418611419,24.768637191628923,25.025259357080216,22.123641756225688,12.06984800736924,0.4853392783585954,11.837177793068594,NA,2.338903350314282,4.975965184810374,2.9799378632348983,66.35257354935787,4.249384666657071,2.400118361015491,0.6757871450415149,0.42865731662623496,2.434884833292551,0.18486296584581624,0.6777386070602511,1.0599068391408475,0.7491122923838174,21.293545104656623,3.622055286864553,26.891932515744998,0.2794681689741614,1.2597520439708396,2.9271356505717803,0.9157592809120141,18.34351720212945,11.85046349197913,1.4237209127226667,11.192650341473785,60.35363191521107,16.29681735669589,5.266764118604336,7.897138471588412,10.185648137900293,23.322918728633564,0.8246975930493213,31.73345082882471,30.941961252473405,27.73954673541121,5.8020404778591566,63.366092971746816,3.783000705431517,NA,22.67935624017378,11.014389784333257,2.5613576083434344,2.1048209978037278,17.881953362216915,6.0389328276706316,18.489884679551896,6.862664661800903,4.716960127367943,10.69937993527903,37.611012325044456,6.490763079156614,2.7655405055067726,4.340071796967691,1.0171287922920436,1.807551186601966
2006,1,90.33128883135579,26.570830345858873,19.5127998750143,20.989176042919198,13.221998181011658,0.5704565046967284,15.10626923259337,NA,0.12001441438561013,0.3113680477566447,0.20164486524148093,90.84726479705957,1.4234039265212706,0.22161118726844728,0.08232985496357104,0.03656884334546966,0.6877307200931473,0.026144391644985138,0.15495131481311256,0.08779186799513482,0.10909038832248258,35.4509947841354,0.5520584048952265,24.25545214705661,0.014619873303312084,0.13644104994002187,0.3204383164566489,0.05303450623126309,18.260671341917874,10.940111137679244,0.9729042794600438,9.04327415892435,72.10190754143997,11.5437489433661,1.9503731307281094,6.169441497405977,8.234528887059838,7.754675100622208,1.8281461689841765,37.86154995509422,31.315510069412916,22.06244735145807,4.858589500048996,84.33156916703601,3.9019031239857993,NA,11.145320426680325,8.816752709638843,1.5996782867151558,2.1556530419184456,16.978082971695944,1.7539465195172312,20.980942681651786,7.2348047051849385,2.5553018274747448,10.296663049008277,39.852576655349814,5.4074564728824726,1.6158552840253422,4.632422111152177,0.7395385361948077,2.5200771004031233
2011,0,81.32684274812422,15.681029547450613,21.58323141848963,25.224817042923647,20.795767876069334,NA,1.8139437548763924,11.079626285993607,2.4741283454443965,5.74371858475297,3.4568531841237253,66.0381496744872,4.112897973152636,2.114426612138673,0.6118407890279766,0.4754352057137668,1.9856665582674553,0.12725429311068928,0.7107424240974015,3.033290852981955,1.0927037370180661,19.990901088671436,3.785630302689361,26.10068699348207,4.215681079656557,2.0318139769828822,3.4518790605759206,0.9283317176424343,22.056013159574782,8.5594425247821615,1.7525208162689843,7.12709927967341,52.32927561874419,21.512362928847033,8.725488228699632,9.21762008229286,8.215253141416285,23.863421028722726,0.6996703310966034,30.44949835814503,32.54442093786909,28.53521227302815,5.21402520539411,62.34720365491194,3.256843225563617,13.089704985268732,30.121618524915533,38.40587738436132,3.481139114888717,2.6344683196218353,15.826434972652757,9.530461683559839,18.377163978791238,7.126807907906309,5.005995181026058,9.68335247174706,38.07563947540707,6.2887635316448405,2.7291834555832803,4.1927964989258895,1.2894902586869248,1.7620150301864403
2011,1,89.9355154708653,20.249576083559294,22.15531170405513,18.540868029130134,20.472906443630613,NA,2.400419501868388,11.656988737972808,0.16512016530801532,0.3915263987977599,0.36425683793631103,90.17123311795807,1.4113015266727458,0.20225185208376545,0.12041186116318296,0.049201050394680715,0.6083992439036799,0.03104221537787205,0.27001874586632124,0.38324534386337045,0.13187071222551394,32.911170050626716,0.7917068438045953,24.110525525574893,0.7616004098107209,0.2511531014715205,0.41529031103562847,0.054420158378943095,21.88593716413048,8.815267202821081,1.2560629708240003,8.746866261521426,64.63538115621824,16.691072473139947,4.046892730818403,6.607803766382154,8.01884987344125,7.405499000409874,1.5458933157115493,36.0399083221106,32.03920568135241,23.46104944416097,4.752402780449858,84.89443659085396,3.707433771926156,6.154171093024617,16.99317867015067,55.242753754680116,2.5107060552722786,2.3706427262334646,19.744317322639375,3.1384014710240917,20.248993729630335,8.068475833312588,2.7852622611866265,10.715709480715724,38.63529174252983,5.353242419168431,1.7175567963447909,4.789908343544098,0.8348386608342828,2.6270792531483993
2011,2,84.79892705444097,16.60135490852305,21.905229446035097,22.243638645626252,21.54621178487701,NA,1.8012512792653605,12.404060193011938,0.9985906794825101,1.9808079048629474,1.9209038653386328,77.86087314531837,3.3283716805751293,0.8933033522826241,0.023736757929407295,0.17871450966730534,1.4062643505249324,0.3706196259758357,0.9102468686164906,2.247359503412456,0.9474592643030197,23.51403061426476,2.3312093397862874,25.488920215479933,2.362310711572149,1.2854336313511963,2.354107803942273,0.2201641404983884,22.781849847517766,8.191521740714007,1.6989836945832621,9.771468260289977,58.98403587443946,20.55531639262581,4.842471350274041,8.26373692077728,7.354439461883408,6.063163887664003,0.6728340872576358,30.213079141557753,41.1798964129178,21.344352954583023,3.8898079914024253,84.07633500453346,3.3728634995389974,9.187667020544906,21.42661542663095,51.77935200005026,2.8557733918166477,2.52043916440653,16.642799571463996,4.775020445631619,20.799488632150126,7.19437062918753,2.4867187437973084,8.126917608321484,39.12541772884902,6.901557127941121,2.2649379397206904,4.7909991690610285,1.0496453517334765,1.7748545603413894
2016,2,83.1983994966424,18.269364726828528,21.774502899870036,21.618847841344877,20.47054129292497,NA,2.0814882050518677,11.951924416499054,1.0929743993612,3.012078654045989,1.804270224897804,73.97953755017228,2.838488686170158,0.9099692375273872,0.015938883568805896,0.21879999151065893,1.2120531005544235,0.30812326126935574,0.9393115969123367,3.239766816554871,0.5894538147702362,17.994800135088802,2.322148624178094,23.01235783377604,2.1814192500405793,1.8341111195150053,2.6204436194398752,0.14527316668297705,30.224467624908414,8.71842687349893,1.2091900839348257,9.074267078428303,51.58854837957127,23.402310612599166,7.236023572002479,9.861289087011576,7.841077569146539,5.165932321934791,0.621090446450332,30.216333766460995,40.571662923029116,21.928881568727977,3.2540882084865306,81.54078428181734,3.179708579792887,12.44186266315241,23.484331453516333,50.80939391369093,3.2957118377161585,1.2943601563700138,14.38073645805755,6.613337937541964,20.032291449138306,7.278320660385495,2.5393240139054463,8.141852052034867,39.141719999508624,6.945517584482876,2.397720711978086,4.650705713267907,1.1672214920092852,1.9338171164641516
2016,0,78.05435480988726,16.356814499849374,20.8846811334729,25.95903529572615,20.185127379468934,NA,1.8751185012135505,11.038823477975592,2.429775920189124,7.167790769593271,3.6685364527970266,61.50574992703822,3.4659890811630407,1.6751927129213402,0.5721492009007069,0.4702864655151612,1.55742563918571,0.20063028303831648,0.8505768669524398,4.416158165164117,0.6609136158807725,14.658905492351748,3.6040730100164984,22.785776059419085,3.229491034397849,2.978545208215617,4.036938762942332,0.769919916033657,29.69541317810981,9.726472155359167,1.1427133229624842,6.722137286034435,45.93045687434722,23.554586784190576,10.88821814758166,10.753205842118568,8.806670975597756,25.06105497498376,0.8546932833265709,28.34908874972556,31.7245162872832,31.130721336082914,4.6080125509784,57.941973107402866,3.306483908520339,15.85840927467446,31.612595523544496,37.01001796413705,3.6393934802136987,1.3999970063189346,14.453635774406878,11.793422062486284,18.230243950076137,7.684736094981796,5.578791914357463,9.314712476762635,37.153317947804254,6.104057258394521,2.8164978695244196,4.097482843867396,1.629260393624465,1.970716319154212
2016,1,87.56900819747682,22.349875874579265,21.397882130617027,18.176832446861944,19.414758648252928,NA,2.6900870357910938,11.181057174068975,0.17953382959710748,0.5802577973705063,0.43884935383403156,86.54718520431963,1.1738673422403119,0.15734762818499579,0.10897256015755635,0.044115088632588076,0.4597918699865726,0.027918589792431794,0.3215140824483274,0.6626984053238879,0.10319728607863037,26.505863404189572,0.8126553981158028,22.049996433339405,0.5958824868959176,0.40542709938717775,0.53727203213454,0.03352232107693424,29.697617227699766,10.077881858191581,0.5556557016035965,7.955954672103813,57.455285403215825,19.436793473801277,5.398838320287064,7.38627699366334,10.210303964523446,5.329240075543961,1.619935350011561,34.98230117335228,32.15347621715319,24.172981394894098,4.1141430772835825,83.78555477790725,3.6603827167582517,8.902719303282312,17.337657704608837,54.92041481702076,2.679435039815858,1.0660474812243492,19.922787947598795,3.80231356965371,19.31512653240327,8.523640929552052,2.9241690183152556,11.115033840033588,37.75312804927428,5.6575120356093995,1.8163631466211598,4.889912298635532,0.9129227896107541,2.763731349956336
